"boyle_1811WL0800-out" "boyle_1811WL0875-out" "boyle_1813WL0672-out" "boyle_1816WL0749-out" "boyle_1816WL0804-out" "boyle_1816WL0857-out" "boyle_1823WL1245-out" "boyle_1823WL1277-out" "boyle_1825WL1210-out" "boyle_1826WL1283-out" "mills_1821WL1078-out" "mills_1821WL1160-out" "mills_1823WL1275-out" "mills_1826WL1312-out" "mills_1827WL1430-out" "mills_1827WL1468-out" "mills_1827WL1658-out" "mills_1827WL1678-out" "mills_1828WL1313-out" "mills_1828WL1326-out" "owsley_1815WL0729-out" "owsley_1816WL0780-out" "owsley_1818WL1295-out" "owsley_1820WL1109-out" "owsley_1821WL1072-out" "owsley_1821WL1172-out" "owsley_1826WL1253-out" "owsley_1826WL1285-out" "owsley_1828WL1236-out" "owsley_1828WL1289-out"
"according" 0 0.114155251141553 0 0 0.609756097560976 0 0 0 0 0.27972027972028 0 0.114285714285714 0 0 0 0 0.436681222707424 0 0.0778210116731518 0 0.29806259314456 0 0 0 0 0.179856115107914 0.0803858520900322 0 0.0902527075812274 0.110497237569061
"admitted" 0 0 0 0.36697247706422 0 0 0 0.0837520938023451 0 0 0.194024058983314 0.114285714285714 0 0.142857142857143 0.0569476082004556 0.0699790062981106 0 0 0 0 0 0 0 0 0.53475935828877 0 0 0 0 0
"appears" 0.147710487444609 0.228310502283105 0 0.36697247706422 0 0 0.0807754442649435 0.0837520938023451 0 0 0.0388048117966628 0.114285714285714 0 0 0.0569476082004556 0 0 0 0 0 0.29806259314456 0 0 0.268817204301075 0.213903743315508 0.179856115107914 0 0 0.0902527075812274 0
"decided" 0 0.228310502283105 0.218818380743982 0 0 0 0.0807754442649435 0.0837520938023451 0 0 0.0776096235933256 0 0 0 0.113895216400911 0 0 0.103305785123967 0.155642023346304 0.0614250614250614 0.14903129657228 0 0 0 0.213903743315508 0 0 0.0798722044728434 0 0
"harrison" 0 0 1.31291028446389 0 1.21951219512195 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"never" 0 0 0.656455142231947 0 0 0 0 0 0 0.13986013986014 0.155219247186651 0 0.132275132275132 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0.53475935828877 0 0 0.159744408945687 0 0
"own" 0 0 0 0 0 0 0 0.16750418760469 0 0 0.155219247186651 0 0 0 0.284738041002278 0.279916025192442 0.436681222707424 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"party" 0 0.114155251141553 0 0 0 0 0 0.16750418760469 0 0 0.0388048117966628 0.228571428571429 0 0 0.0569476082004556 0.0699790062981106 0.873362445414847 0 0 0.245700245700246 0 0 0.403225806451613 0 0 0.179856115107914 0 0.0798722044728434 0 0
"public" 0 0 0 0 0 0 0.484652665589661 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0.622568093385214 0 0 0.216919739696312 0 0 0 0 0 0 0 0
"remanded" 0.147710487444609 0 0 0.18348623853211 0 0.2710027100271 0 0 0 0.13986013986014 0.0388048117966628 0 0.132275132275132 0.142857142857143 0 0.0699790062981106 0.436681222707424 0 0 0.0614250614250614 0.14903129657228 0 0.403225806451613 0 0.106951871657754 0.179856115107914 0.0803858520900322 0 0.0902527075812274 0.110497237569061
"shall" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0.0569476082004556 0.279916025192442 0 0 0.0778210116731518 0.122850122850123 0 0.325379609544469 0 0 0 0 0.401929260450161 0 0 0
"snelling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87845303867403
"sufficient" 0.147710487444609 0 0 0 0 0 0 0.0837520938023451 0.646551724137931 0.13986013986014 0.0388048117966628 0 0 0.142857142857143 0 0 0 0 0.233463035019455 0 0.14903129657228 0 0 0 0 0 0.160771704180064 0 0 0
"than" 0.886262924667651 0 0 0 0 0 0 0.16750418760469 0.107758620689655 0 0.0776096235933256 0 0.396825396825397 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0.0902527075812274 0.110497237569061
"value" 0 0.342465753424658 0 0 0 0 0 0 0 0 0.0388048117966628 0.342857142857143 0 0.571428571428571 0.113895216400911 0.139958012596221 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0.110497237569061
"wife" 0 0 0 0 0 0 0 0.33500837520938 0 0.699300699300699 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0.321543408360129 0 0 0
"also" 0 0 0 0 0 0 0 0.0837520938023451 0.107758620689655 0 0.116414435389988 0 0 0 0.170842824601367 0.139958012596221 0.436681222707424 0.103305785123967 0 0.0614250614250614 0.14903129657228 0 0 0 0.106951871657754 0 0 0.0798722044728434 0 0
"appellant" 0 0 0 0 0 0 0 0 0 0 0 0.685714285714286 0 0 0.113895216400911 0 0 0 0 0 0 0 0.403225806451613 0.268817204301075 0.106951871657754 0.179856115107914 0.241157556270096 0 0.0902527075812274 0
"between" 0.443131462333826 0.114155251141553 0 0 0 0 0 0.0837520938023451 0 0 0.116414435389988 0 0 0.142857142857143 0.170842824601367 0 0 0 0 0.184275184275184 0 0 0 0 0 0 0 0.0798722044728434 0 0
"both" 0 0.114155251141553 0 0 0 0 0 0 0 0 0.0776096235933256 0.114285714285714 0 0 0.113895216400911 0 0 0.103305785123967 0.0778210116731518 0.0614250614250614 0 0.108459869848156 0.806451612903226 0.268817204301075 0 0 0.160771704180064 0.0798722044728434 0 0
"demise" 0 0 0 0 0.975609756097561 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0.451263537906137 0
"dollars" 0.443131462333826 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0.489853044086774 0 0 0 0 0 0 0 0 0 0 0 0.23961661341853 0 0.220994475138122
"fact" 0 0.228310502283105 0 0.18348623853211 0.24390243902439 0 0 0.0837520938023451 0 0 0.116414435389988 0 0 0 0 0 0 0 0.0778210116731518 0.0614250614250614 0.29806259314456 0 0 0.537634408602151 0.106951871657754 0 0 0 0 0
"name" 0 0 0 0 0 0 0 0 0.754310344827586 0 0 0 0 0 0 0 0 0 0 0 0 0.542299349240781 0 0 0 0.719424460431655 0 0 0 0
"out" 0 0.114155251141553 0 0.18348623853211 0 0 0.24232633279483 0.0837520938023451 0 0.13986013986014 0.0776096235933256 0 0.132275132275132 0.142857142857143 0.0569476082004556 0.0699790062981106 0 0.103305785123967 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"paid" 0.443131462333826 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0.132275132275132 0.571428571428571 0 0.209937018894332 0 0 0 0 0 0 0 0 0 0 0 0 0 0.331491712707182
"recovery" 0 0 0 0 0.48780487804878 0 0 0 0 0 0.0388048117966628 0 0 0.142857142857143 0 0.139958012596221 0 0.206611570247934 0.0778210116731518 0.0614250614250614 0 0 0 0 0 0 0 0 0.36101083032491 0
"whole" 0.147710487444609 0 0 0 0 0.2710027100271 0 0 0 0.13986013986014 0.0776096235933256 0.457142857142857 0 0 0.0569476082004556 0.0699790062981106 0 0 0 0.0614250614250614 0.14903129657228 0 0 0 0 0 0 0 0.270758122743682 0
"whom" 0 0 0 0 0 0.2710027100271 0 0.16750418760469 0 0 0.0388048117966628 0.114285714285714 0 0 0.0569476082004556 0.0699790062981106 0 0 0 0.0614250614250614 0 0 0 0 0 0 0.321543408360129 0 0.270758122743682 0.110497237569061
"certificate" 0 0 0 0 0 0 0 0.251256281407035 0 0 0 0 0 0 0 0 0 0 0.933852140077821 0 0 0 0 0 0 0 0 0 0 0
"clear" 0 0.228310502283105 0.218818380743982 0 0.48780487804878 0.2710027100271 0 0.0837520938023451 0.21551724137931 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0.180505415162455 0
"commissioners" 0 0.45662100456621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.307125307125307 0 0 2.41935483870968 0 0 0 0 0 0 0
"commonwealth" 0 0 0 0.36697247706422 0.121951219512195 0 0 0.0837520938023451 0 0.13986013986014 0 0 0 0 0 0.0699790062981106 0 0 0.0778210116731518 0.0614250614250614 0 0.108459869848156 0 0 0.106951871657754 0 0 0.23961661341853 0.180505415162455 0
"decision" 0 0.114155251141553 0 0 0 0 0 0.16750418760469 0 0 0.194024058983314 0 0 0 0.0569476082004556 0 0 0 0.0778210116731518 0.0614250614250614 0 0 0 0 0.320855614973262 0 0 0.0798722044728434 0 0
"former" 0 0.114155251141553 0 0 0 0 0.161550888529887 0.0837520938023451 0.431034482758621 0 0.0388048117966628 0 0 0 0 0 0 0.516528925619835 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"good" 0 0 0 0 0 0 0.0807754442649435 0.0837520938023451 0.323275862068966 0 0.116414435389988 0.114285714285714 0 0 0 0 0 0.103305785123967 0 0.184275184275184 0 0 0 0 0 0 0 0.159744408945687 0 0
"hawkins" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.20578778135048 0 0 0
"m" 0 0.684931506849315 0 0 0 0 0 0.50251256281407 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0.0902527075812274 0
"several" 0 0 0.437636761487965 0 0.121951219512195 0 0.0807754442649435 0 0 0 0.0388048117966628 0 0 0.142857142857143 0 0 0 0 0.0778210116731518 0.245700245700246 0.29806259314456 0 0 0 0 0 0.0803858520900322 0 0.0902527075812274 0
"those" 0 0.228310502283105 0 0 0 0 0.0807754442649435 0 0.431034482758621 0 0.116414435389988 0 0 0 0 0.0699790062981106 0 0 0 0 0 0.325379609544469 0 0 0 0 0 0 0.0902527075812274 0
"william" 0 0 0 0 0.853658536585366 0 0 0.0837520938023451 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0.0803858520900322 0.159744408945687 0.180505415162455 0
"affirmed" 0 0.114155251141553 0 0 0.121951219512195 0 0.0807754442649435 0.0837520938023451 0.107758620689655 0 0 0.114285714285714 0 0 0.0569476082004556 0.139958012596221 0 0.103305785123967 0.0778210116731518 0 0 0.108459869848156 0 0.268817204301075 0 0 0 0.0798722044728434 0 0
"although" 0.147710487444609 0 0 0.18348623853211 0 0 0 0 0.21551724137931 0 0.116414435389988 0 0 0 0.170842824601367 0.0699790062981106 0 0.103305785123967 0 0 0 0.108459869848156 0 0.268817204301075 0 0 0 0 0 0
"appellee" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0.685714285714286 0 0 0.0569476082004556 0 0 0 0 0 0 0 0.403225806451613 0.268817204301075 0.106951871657754 0.359712230215827 0.0803858520900322 0 0 0
"birney" 0 0 0 0 0 0 0 0 0 0 0.543267365153279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"complainant" 0 0 0 0 0 1.6260162601626 0 0 0.21551724137931 0 0 0 0.132275132275132 0 0 0.209937018894332 0 0 0 0 0 0 0 0 0 0.359712230215827 0 0 0 0
"contest" 0 0.114155251141553 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0.641711229946524 0 0 0.159744408945687 0.270758122743682 0
"dispute" 0 0 0 0 0.121951219512195 0 0 0.16750418760469 0 0 0 0 0 0 0 0 0 0 0 0.307125307125307 0 0 0 0 0 0 0 0.479233226837061 0 0
"favor" 0 0.342465753424658 0 0.18348623853211 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0.139958012596221 0 0.413223140495868 0 0 0 0 0.403225806451613 0.268817204301075 0 0 0 0.0798722044728434 0 0
"himself" 0.295420974889217 0.228310502283105 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0.170842824601367 0 0 0.206611570247934 0.0778210116731518 0.0614250614250614 0 0 0 0 0 0 0 0 0 0.110497237569061
"into" 0 0.570776255707763 0 0 0 0 0 0 0 0 0.0388048117966628 0.114285714285714 0.264550264550265 0 0 0 0 0 0.155642023346304 0.122850122850123 0 0 0 0 0 0 0.0803858520900322 0 0 0
"issued" 0 0 0.218818380743982 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.976138828633406 0 0 0.106951871657754 0 0 0 0.0902527075812274 0
"nothing" 0 0.228310502283105 0 0 0 0 0.0807754442649435 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0.311284046692607 0.0614250614250614 0 0 0 0 0 0 0 0.0798722044728434 0.180505415162455 0.220994475138122
"paper" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.489853044086774 0 0 0.155642023346304 0.245700245700246 0 0 0 0 0 0 0 0.0798722044728434 0 0
"persons" 0 0 0 0 0.121951219512195 0 0 0 0.107758620689655 0 0.0776096235933256 0 0 0 0.0569476082004556 0 0.436681222707424 0 0 0.0614250614250614 0 0.325379609544469 0 0 0 0 0.160771704180064 0 0.180505415162455 0
"proved" 0 0 0 0 0.121951219512195 0 0 0.16750418760469 0 0 0.0388048117966628 0 0 0 0 0 0 0.103305785123967 0.389105058365759 0 0 0 0 0 0 0 0 0 0.270758122743682 0.110497237569061
"purpose" 0 0 0.218818380743982 0.55045871559633 0 0 0 0.0837520938023451 0 0.13986013986014 0.0776096235933256 0 0 0 0.113895216400911 0 0 0 0 0 0 0.216919739696312 0.403225806451613 0 0 0 0 0 0 0.110497237569061
"recorded" 0 0 0 0 0 0 0 0.50251256281407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.855614973262032 0 0 0 0 0
"rendered" 0.147710487444609 0 0 0.18348623853211 0 0 0.0807754442649435 0 0 0 0.0776096235933256 0 0 0 0 0.139958012596221 0 0.309917355371901 0 0.0614250614250614 0 0 0 0.268817204301075 0 0 0 0 0.180505415162455 0
"road" 0 0 0 0 0 0 1.13085621970921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"robinson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12540192926045 0 0 0
"subsequent" 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0.114285714285714 0 0 0 0 0 0.516528925619835 0 0.0614250614250614 0 0.108459869848156 1.20967741935484 0 0 0 0 0 0.0902527075812274 0
"sum" 0.147710487444609 0 0 0 0 0 0 0 0 0 0.0388048117966628 0.114285714285714 0 0.285714285714286 0.113895216400911 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0.319488817891374 0 0.220994475138122
"term" 0.147710487444609 0 0 0 0 0.5420054200542 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0.184275184275184 0 0 1.20967741935484 0 0.213903743315508 0 0.0803858520900322 0 0 0
"th" 0.443131462333826 0 0 0.18348623853211 0 0.2710027100271 0 0.251256281407035 0.21551724137931 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0.159744408945687 0 0
"what" 0 0 0 0 0.121951219512195 0 0.0807754442649435 0.0837520938023451 0 0.13986013986014 0 0.228571428571429 0.132275132275132 0 0 0.0699790062981106 0 0.103305785123967 0.0778210116731518 0.0614250614250614 0.29806259314456 0.108459869848156 0 0 0 0 0 0 0 0
"yet" 0 0 0 0.18348623853211 0 0 0 0 0 0 0.194024058983314 0.114285714285714 0.264550264550265 0 0.113895216400911 0.0699790062981106 0 0 0 0.0614250614250614 0 0 0 0 0.106951871657754 0 0 0 0 0
"answer" 0 0 0 0 0 0.813008130081301 0 0 0 0 0 0 0 0 0 0.419874037788663 0 0 0 0 0 0 0 0 0 0.539568345323741 0 0.0798722044728434 0 0
"contained" 0 0.114155251141553 0.218818380743982 0 0 0.2710027100271 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0.245700245700246 0 0 0 0 0.106951871657754 0 0.0803858520900322 0.0798722044728434 0.0902527075812274 0
"deceased" 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29806259314456 0.108459869848156 0 0 0 0.179856115107914 0.160771704180064 0.0798722044728434 0.0902527075812274 0.110497237569061
"derived" 0 0 0 0 0 0 0 0.0837520938023451 0.323275862068966 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0.108459869848156 0 0 0.106951871657754 0 0 0 0.451263537906137 0.110497237569061
"doubt" 0 0 0.218818380743982 0.18348623853211 0 0 0 0.16750418760469 0 0 0.0388048117966628 0 0 0 0 0.0699790062981106 0 0.206611570247934 0 0 0.14903129657228 0.108459869848156 0 0 0 0 0.0803858520900322 0.0798722044728434 0.0902527075812274 0
"each" 0 0 0 0 0.121951219512195 0 0 0 0 0 0.0388048117966628 0 0 0.142857142857143 0.113895216400911 0.139958012596221 0 0 0 0.0614250614250614 0.14903129657228 0 0 0.268817204301075 0 0 0 0.0798722044728434 0.180505415162455 0
"effect" 0 0.342465753424658 0.437636761487965 0 0 0 0 0.0837520938023451 0 0 0.0388048117966628 0 0.132275132275132 0 0 0.0699790062981106 0.436681222707424 0 0 0 0 0.108459869848156 0 0 0.106951871657754 0 0 0 0.0902527075812274 0
"even" 0 0.114155251141553 0 0 0.121951219512195 0 0.161550888529887 0.0837520938023451 0 0.13986013986014 0 0 0 0 0.0569476082004556 0 0 0 0.233463035019455 0.0614250614250614 0 0 0 0 0 0 0.160771704180064 0 0 0
"exception" 0.147710487444609 0 0 0 0 0 0.323101777059774 0 0 0.13986013986014 0.116414435389988 0 0 0.428571428571429 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"filed" 0 0 0 0 0 1.3550135501355 0.0807754442649435 0 0.107758620689655 0 0 0 0 0 0.113895216400911 0 0 0 0 0.0614250614250614 0 0 0 0 0 0.539568345323741 0 0 0 0
"grantor" 0 0 0 0 0 0 0 0.418760469011725 0 0 0.27163368257664 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ground" 0 0 0 0 0 0.5420054200542 0.323101777059774 0.16750418760469 0 0 0.0388048117966628 0 0 0 0.0569476082004556 0 0 0.206611570247934 0 0 0 0 0 0.268817204301075 0 0 0 0 0 0
"laid" 0 0 0 0 0.365853658536585 0 0 0 0 0 0.0388048117966628 0 0.132275132275132 0 0.170842824601367 0 0 0.103305785123967 0.0778210116731518 0.0614250614250614 0 0 0 0 0 0 0 0 0.0902527075812274 0.110497237569061
"lessor" 0 0 0 0 0 0 0 0.670016750418761 0 0.27972027972028 0 0 0 0 0 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0.0902527075812274 0
"manner" 0.443131462333826 0 0 0 0.121951219512195 0 0 0 0 0 0 0.114285714285714 0 0 0 0.0699790062981106 0 0.206611570247934 0.0778210116731518 0 0 0.325379609544469 0 0.268817204301075 0 0 0 0 0 0
"nor" 0 0.114155251141553 0.218818380743982 0 0.121951219512195 0 0.0807754442649435 0.251256281407035 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0.179856115107914 0.0803858520900322 0 0.0902527075812274 0
"per" 0.590841949778434 0 0 0 0 0 0.0807754442649435 0 0 0 0.0388048117966628 0 0 0 0 0.489853044086774 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"point" 0 0.228310502283105 0.218818380743982 0 0 0 0.0807754442649435 0.251256281407035 0 0.13986013986014 0 0 0 0 0 0.0699790062981106 0 0 0.0778210116731518 0.122850122850123 0 0 0 0 0 0 0 0 0.0902527075812274 0
"principle" 0 0 0 0 0 0 0 0.0837520938023451 0 0.13986013986014 0.0776096235933256 0 0 0.142857142857143 0.284738041002278 0 0 0 0.155642023346304 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"promise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2396694214876 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"prove" 0 0 0 0.18348623853211 0 0 0 0 0 0 0.155219247186651 0 0.132275132275132 0 0 0.139958012596221 0.436681222707424 0 0.0778210116731518 0 0 0 0 0.268817204301075 0 0 0 0.0798722044728434 0 0.110497237569061
"repair" 0 0 0 0 0 0 1.05008077544426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"required" 0 0 0 0 0 0.5420054200542 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0.233463035019455 0 0.14903129657228 0.108459869848156 0 0 0.106951871657754 0.179856115107914 0.160771704180064 0 0.0902527075812274 0
"rights" 0 0.114155251141553 0 0 0 0 0 0 0 0.13986013986014 0.116414435389988 0.114285714285714 0 0 0 0.0699790062981106 0 0 0 0 0.14903129657228 0.108459869848156 0 0 0 0 0.0803858520900322 0 0.0902527075812274 0.220994475138122
"another" 0 0 0 0 0 0 0 0.0837520938023451 0.21551724137931 0 0.0776096235933256 0 0 0 0.113895216400911 0 0 0.103305785123967 0.155642023346304 0.0614250614250614 0 0 0 0 0 0 0.0803858520900322 0 0 0
"aside" 0 0.114155251141553 0 0 0 0 0.161550888529887 0 0 0 0.0388048117966628 0.342857142857143 0.132275132275132 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0.241157556270096 0 0 0
"away" 0 0 0 0 0 0 0 0 0 0.13986013986014 0.194024058983314 0 0.132275132275132 0 0.170842824601367 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"bank" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209937018894332 0 0 0.466926070038911 0 0 0 0 0 0 0 0 0.23961661341853 0 0
"bound" 0 0.114155251141553 0 0 0 0.813008130081301 0.0807754442649435 0 0 0 0.0388048117966628 0 0 0.142857142857143 0.170842824601367 0 0 0.103305785123967 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"contract" 0 0 0 0 0 0 0.0807754442649435 0.0837520938023451 0 0 0 0.8 0.132275132275132 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"correct" 0.147710487444609 0 0 0 0 0 0.0807754442649435 0.16750418760469 0.107758620689655 0 0.0388048117966628 0 0 0.142857142857143 0 0 0 0.103305785123967 0.0778210116731518 0 0 0 0.806451612903226 0 0.106951871657754 0 0 0 0 0
"course" 0 0 0 0 0 0 0.0807754442649435 0.16750418760469 0 0.41958041958042 0 0 0 0.142857142857143 0 0 0 0 0 0.122850122850123 0 0.108459869848156 0 0 0 0 0 0.0798722044728434 0 0.110497237569061
"did" 0 0 0 0 0 0 0.161550888529887 0 0 0 0.116414435389988 0.114285714285714 0 0 0.113895216400911 0.0699790062981106 0 0 0 0.122850122850123 0 0.108459869848156 0 0 0 0 0 0 0 0
"execution" 0 0.114155251141553 0.218818380743982 0 0 0 0 0.50251256281407 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0.0614250614250614 0 0 0 0 0.106951871657754 0 0 0 0 0
"formerly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0.122850122850123 0.14903129657228 0.108459869848156 0 0 0.320855614973262 0 0 0.23961661341853 0 0
"fraud" 0 0 0 0 0 0 0 0 0 0 0 0.457142857142857 0.661375661375661 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241157556270096 0 0 0
"held" 0 0.114155251141553 0 0 0 0 0 0.0837520938023451 0.107758620689655 0 0.0388048117966628 0 0.132275132275132 0 0.0569476082004556 0.139958012596221 0 0 0 0.0614250614250614 0 0 0 0 0.106951871657754 0 0 0 0.0902527075812274 0.110497237569061
"however" 0.147710487444609 0 0 0 0.121951219512195 0 0.0807754442649435 0 0.107758620689655 0.13986013986014 0 0 0 0 0.113895216400911 0 0 0 0.0778210116731518 0 0.14903129657228 0.108459869848156 0 0 0 0 0.0803858520900322 0.0798722044728434 0 0
"i" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0.113895216400911 0.139958012596221 0 0 0 0 0 0.108459869848156 0 0.537634408602151 0 0 0 0.0798722044728434 0 0.220994475138122
"ii" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0.113895216400911 0.0699790062981106 0.873362445414847 0 0 0 0.29806259314456 0 0 0 0 0 0.0803858520900322 0 0.180505415162455 0
"jurisdiction" 0 0 0 0 0 0 0 0 0 0 0 0 0.529100529100529 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0.641711229946524 0 0.0803858520900322 0 0 0
"known" 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0.529100529100529 0 0.0569476082004556 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0 0.110497237569061
"last" 0 0 0 0 0.121951219512195 0 0.0807754442649435 0 0 0 0.116414435389988 0 0 0 0 0.209937018894332 0 0.103305785123967 0.155642023346304 0 0 0 0 0 0.106951871657754 0 0 0 0 0
"luckett" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.683371298405467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.349895031490553 0 0 0.389105058365759 0 0 0 0 0 0 0 0 0.159744408945687 0 0
