"boyle_021-out" "boyle_022-out" "Dickens_Hard" "sneed_people"
"cents" 0 0 0 0.0155949472370952
"Collins" 0 0 0 0
"conditions" 0 0 0 0
"confessed" 0 0 0 0.00519831574569839
"Costs" 0 0 0 0
"distance" 0 0 0.0144422406654985 0
"especially" 0.13531799729364 0 0.00385126417746625 0
"execute" 0 0 0 0
"fatal" 0 0 0 0
"frequently" 0 0 0.000962816044366563 0
"granting" 0 0 0 0.00519831574569839
"guilty" 0.13531799729364 0 0.00192563208873313 0.0155949472370952
"house" 0 0 0.0673971231056594 0.124759577896761
"immediately" 0 0 0.00770252835493251 0.00519831574569839
"indebted" 0 0 0.000962816044366563 0.00519831574569839
"judgments" 0 0 0.000962816044366563 0
"letters" 0 0 0.0115537925323988 0.025991578728492
"means" 0 0 0.0250332171535306 0.0467848417112855
"Millan" 0 0 0 0
"Nor" 0 0 0.00770252835493251 0.0103966314913968
"objects" 0 0 0.00481408022183282 0
"orders" 0 0 0.000962816044366563 0
"owner" 0 0 0.000962816044366563 0.0103966314913968
"paper" 0 0 0.0115537925323988 0.0363882102198888
"passing" 0 0.0912408759124088 0.0125166085767653 0.0311898944741904
"plain" 0 0 0.0182935048429647 0
"pleadings" 0 0 0 0
"process" 0 0 0.00192563208873313 0
"refusal" 0 0 0 0
"remaining" 0 0 0.00385126417746625 0
"ridge" 0 0 0 0
"sales" 0 0 0 0.00519831574569839
"see" 0.27063599458728 0 0.133831430166952 0.0675781046940791
"shewn" 0 0 0 0
"subjected" 0 0 0 0
"taxes" 0 0 0 0
"Trial" 0 0 0 0
"unable" 0 0 0.00481408022183282 0.0155949472370952
"uncertainty" 0 0 0 0
"waters" 0 0 0.00288844813309969 0.00519831574569839
"accord" 0 0 0.00192563208873313 0
"acting" 0 0 0 0.0207932629827936
"actual" 0 0 0 0
"adjudged" 0 0 0 0
"administrator" 0 0 0 0
"amend" 0 0 0 0.0103966314913968
"attempt" 0 0 0 0.0311898944741904
"begin" 0 0 0.0125166085767653 0
"Besides" 0 0 0.00577689626619938 0.00519831574569839
"came" 0 0.0912408759124088 0.0808765477267913 0.0103966314913968
"causes" 0 0 0.00192563208873313 0.0103966314913968
"considerable" 0 0 0.00673971231056594 0.0155949472370952
"Contracts" 0 0 0 0
"correctness" 0.13531799729364 0 0 0.00519831574569839
"defendant^s" 0 0 0 0
"demise" 0 0 0 0
"dissolved" 0 0 0 0
"Ejectment" 0 0 0 0
"embraced" 0 0 0.00288844813309969 0.00519831574569839
"enter" 0 0 0.00288844813309969 0
"excluded" 0 0 0.000962816044366563 0.00519831574569839
"extend" 0 0 0.000962816044366563 0
"fifty" 0 0 0.00577689626619938 0
"follow" 0 0 0.00577689626619938 0.0155949472370952
"hearing" 0 0 0.00962816044366563 0
"infancy" 0 0 0.00577689626619938 0
"Isaac" 0 0 0 0
"J" 0 0 0.000962816044366563 0.0467848417112855
"large" 0 0 0.0125166085767653 0.0571814732026823
"levy" 0 0 0 0
"mere" 0 0 0.0115537925323988 0.00519831574569839
"natural" 0 0.0912408759124088 0.0163678727542316 0.00519831574569839
"P" 0 0 0.000962816044366563 0.0155949472370952
"partners" 0 0 0 0
"partnership" 0 0 0 0
"parts" 0 0 0.00673971231056594 0.0103966314913968
"pleading" 0 0 0 0.00519831574569839
"pursuance" 0 0 0 0.00519831574569839
"rather" 0 0 0.0423639059521288 0.00519831574569839
"regulating" 0 0 0 0.0207932629827936
"relieved" 0 0 0.00385126417746625 0
"requiring" 0 0 0.00288844813309969 0.00519831574569839
"resided" 0 0.273722627737226 0 0
"residence" 0 0.182481751824818 0 0
"respectfully" 0 0 0 0
"Rochester" 0 0 0 0
"Searcy^s" 0 0 0 0
"seven" 0 0 0.0105909764880322 0.00519831574569839
"showing" 0 0 0.0115537925323988 0.00519831574569839
"shows" 0 0 0.000962816044366563 0
"surrender" 0 0 0 0.00519831574569839
"tenants" 0 0 0.000962816044366563 0
"west" 0 0 0.000962816044366563 0
"whatever" 0 0 0.0182935048429647 0.0363882102198888
"When" 0 0 0.0596945947507269 0.0155949472370952
"why" 0 0 0.0259960331978972 0.0363882102198888
"absolutely" 0 0 0.00288844813309969 0
"admitting" 0 0 0 0
"Although" 0 0 0.00288844813309969 0.0155949472370952
"arbitrators" 0 0 0 0
"ascertain" 0 0.0912408759124088 0 0
"attention" 0 0 0.0144422406654985 0.0155949472370952
"authorities" 0 0 0.000962816044366563 0
"bearing" 0 0 0 0.00519831574569839
"clause" 0 0 0.000962816044366563 0
"commission" 0 0 0.00192563208873313 0.0207932629827936
"conclusive" 0 0 0.000962816044366563 0
"containing" 0 0 0 0.00519831574569839
"Crittenden" 0 0 0 0
"current" 0 0 0.00192563208873313 0.0103966314913968
"d" 0 0 0 0.0623797889483807
"deliver" 0 0 0.00288844813309969 0
"departed" 0 0 0.00481408022183282 0
"dismission" 0 0 0 0
"exhibits" 0 0 0 0
"existed" 0 0.0912408759124088 0.00288844813309969 0.00519831574569839
"fee" 0 0 0 0.0155949472370952
"fixed" 0 0 0.00770252835493251 0.0103966314913968
"Forsyth" 0 0 0 0
"Funk^s" 0 0 0 0
"grantee" 0 0 0 0
"half" 0 0.0912408759124088 0.0298472973753635 0.00519831574569839
"impeach" 0 0 0 0
"induced" 0 0.0912408759124088 0.00192563208873313 0.00519831574569839
"l" 0 0 0 0
"leaving" 0 0 0.00385126417746625 0.0207932629827936
"main" 0 0 0.00866534439929907 0
"maintained" 0 0 0.000962816044366563 0
"marked" 0 0 0 0
"married" 0 0 0.0259960331978972 0
"McClain" 0 0 0 0
"miles" 0 0.273722627737226 0.00770252835493251 0
"negotiable" 0 0 0 0.00519831574569839
"non" 0 0 0 0
"Operation" 0 0 0 0
"opposed" 0 0 0 0.0155949472370952
"Parties" 0 0 0 0
"pending" 0 0 0.000962816044366563 0.00519831574569839
"pounds" 0 0 0.00673971231056594 0.00519831574569839
"precisely" 0 0 0.000962816044366563 0.00519831574569839
"presentment" 0 0 0 0
"promised" 0 0 0.00192563208873313 0.00519831574569839
"quit" 0 0 0.000962816044366563 0.00519831574569839
"R" 0 0 0 0.0311898944741904
"recited" 0 0 0.000962816044366563 0.00519831574569839
"S" 0 0 0.00577689626619938 0.025991578728492
"satisfaction" 0 0 0.00962816044366563 0
"secure" 0 0 0 0.0207932629827936
"September" 0 0 0.000962816044366563 0
"stipulation" 0 0 0 0
"town" 0 0 0.068359939150026 0.0155949472370952
"truth" 0 0 0.015405056709865 0.0155949472370952
"Turner" 0 0 0 0
"United" 0 0 0.00288844813309969 0.0727764204397775
"widow" 0 0 0.00192563208873313 0
"With" 0 0 0.03081011341973 0.00519831574569839
"Yelton" 0 0 0 0
"absence" 0 0 0.00288844813309969 0
"absolute" 0 0 0.00288844813309969 0
"accept" 0 0 0.00192563208873313 0.00519831574569839
"acted" 0 0 0.00192563208873313 0
"agree" 0 0 0.00288844813309969 0
"already" 0 0 0.0259960331978972 0.00519831574569839
"authorizing" 0 0 0 0
"avers" 0 0 0 0
"Beauchamp" 0 0 0 0.00519831574569839
"becomes" 0 0 0.000962816044366563 0.0103966314913968
"body" 0 0 0.00962816044366563 0.0363882102198888
"Burges" 0 0 0 0
"cabin" 0 0 0 0
"change" 0 0 0.0125166085767653 0.0103966314913968
"complainant^s" 0 0 0 0
"concerning" 0 0 0.00192563208873313 0
"confined" 0 0 0 0
"Construction" 0 0 0 0
"correctly" 0 0 0 0
"creditors" 0 0 0 0.0623797889483807
"default" 0 0 0 0
"Defenses" 0 0 0 0
"demandants" 0 0 0 0
"deputy" 0 0 0 0.0103966314913968
"descent" 0 0 0.00288844813309969 0
"directs" 0 0 0 0.0103966314913968
"distinction" 0 0 0.000962816044366563 0
"doing" 0 0 0.0115537925323988 0.0363882102198888
"eastwardly" 0 0 0 0
"elder" 0 0 0.00192563208873313 0
"essential" 0 0 0.00192563208873313 0
"et" 0 0 0 0
"event" 0 0 0.000962816044366563 0.0103966314913968
"excluding" 0 0 0 0
"exclusively" 0 0 0.000962816044366563 0.00519831574569839
"extended" 0 0 0.00192563208873313 0.00519831574569839
"Extent" 0 0 0 0
"failing" 0 0 0.00385126417746625 0
"family" 0 0.456204379562044 0.0279216652866303 0.025991578728492
"forcible" 0 0 0 0
"fully" 0 0 0.00192563208873313 0.0155949472370952
"idea" 0 0 0.0134794246211319 0.0155949472370952
"incompetent" 0 0.0912408759124088 0 0
"interrogatories" 0 0 0 0
"issues" 0 0 0 0
"JUDGMENT" 0 0 0 0
"justify" 0 0 0 0.0103966314913968
"late" 0 0 0.03081011341973 0.0311898944741904
"lease" 0 0 0 0
"length" 0 0 0.0115537925323988 0.0155949472370952
"Liabilities" 0 0 0 0
"location" 0 0 0 0
"loss" 0 0 0.00673971231056594 0.0103966314913968
"meaning" 0 0 0.00866534439929907 0.00519831574569839
"moreover" 0 0 0 0.00519831574569839
"Necessity" 0 0 0 0
"Notice" 0 0 0 0
"often" 0.13531799729364 0 0.0279216652866303 0.0155949472370952
"operate" 0 0 0.000962816044366563 0.00519831574569839
"ordered" 0 0 0.000962816044366563 0.0103966314913968
"placed" 0 0 0.00673971231056594 0.025991578728492
"Plea" 0 0 0 0
"plead" 0 0 0 0.0155949472370952
"Procedure" 0 0 0 0
"relies" 0 0 0 0
"remains" 0 0 0.00288844813309969 0.0207932629827936
"represented" 0 0 0.00288844813309969 0
"Requisites" 0 0 0 0
"reversal" 0 0 0 0
"Ringo" 0 0 0 0
"Rust" 0 0 0 0
"sheriff^s" 0 0 0 0
"Slack" 0 0 0 0
"slavery" 0 0 0 0
"superior" 0 0 0.00481408022183282 0.00519831574569839
"sureties" 0 0 0 0
"tender" 0 0 0.00385126417746625 0
"together" 0 0 0.0394754578190291 0.025991578728492
"try" 0 0 0.0182935048429647 0
"variance" 0 0 0 0
"water" 0 0 0.0250332171535306 0
"Whitfield" 0 0 0 0
"Williams" 0 0 0 0.00519831574569839
"woman" 0 0 0.0876162600373573 0
"able" 0 0 0.00962816044366563 0.0207932629827936
"acknowledgment" 0 0 0.00288844813309969 0
"amended" 0 0 0 0.0103966314913968
"Anne" 0 0 0 0
"appearance" 0 0 0.0105909764880322 0.0103966314913968
"appointment" 0 0 0.00288844813309969 0.0467848417112855
"appropriate" 0 0 0.00481408022183282 0.0155949472370952
"arising" 0 0 0.000962816044366563 0.00519831574569839
"arrangement" 0 0 0 0.00519831574569839
"ash" 0 0 0.00192563208873313 0
"assessed" 0 0 0 0
"availing" 0 0 0 0.00519831574569839
"Bourbon" 0 0 0 0
"calculated" 0 0 0.00288844813309969 0.00519831574569839
"changed" 0 0 0.0134794246211319 0.00519831574569839
"cited" 0.27063599458728 0 0 0
"citizen" 0.13531799729364 0.273722627737226 0 0.0103966314913968
"conclude" 0 0 0 0
"connection" 0 0 0.00288844813309969 0
"consider" 0 0 0.0144422406654985 0.0155949472370952
"deem" 0 0 0 0.00519831574569839
"Dehart" 0 0 0 0
"denied" 0 0 0.000962816044366563 0.00519831574569839
"depending" 0.13531799729364 0 0 0.0103966314913968
"destroyed" 0 0 0 0.0155949472370952
"determination" 0 0 0.00288844813309969 0.00519831574569839
"determined" 0 0 0.00673971231056594 0.0155949472370952
"dismiss" 0 0 0 0
"duly" 0 0 0.000962816044366563 0.00519831574569839
"executing" 0 0 0 0
"exist" 0 0 0.000962816044366563 0.025991578728492
"ferry" 0 0 0 0
"government" 0 0.0912408759124088 0.000962816044366563 0.114362946405365
"Hamilton" 0 0 0 0
"Head" 0 0 0.00192563208873313 0
"His" 0 0 0.0279216652866303 0.00519831574569839
"holds" 0 0 0.000962816044366563 0
"information" 0 0 0.00192563208873313 0
"Kay" 0 0 0 0
"knew" 0 0 0.0799137316824248 0.0363882102198888
"labor" 0 0 0 0
"language" 0.54127198917456 0 0 0.00519831574569839
"Law" 0 0 0.000962816044366563 0
"lies" 0 0 0.000962816044366563 0
"Lynch" 0 0 0 0
"mandate" 0 0 0 0.00519831574569839
"March" 0 0 0 0.0155949472370952
"memorandum" 0 0 0 0.00519831574569839
"N" 0 0 0 0.0155949472370952
"obtaining" 0 0 0 0.00519831574569839
"Pretrial" 0 0 0 0
"proves" 0 0 0 0
"reasons" 0 0 0.00481408022183282 0.025991578728492
"recognized" 0 0 0.00577689626619938 0
"referred" 0 0 0.00288844813309969 0.00519831574569839
"rehearing" 0 0 0 0.00519831574569839
"rely" 0 0 0.00192563208873313 0
"relying" 0 0 0 0
"respects" 0 0 0.00577689626619938 0
"restore" 0 0 0 0
"Sales" 0 0 0 0
"See" 0 0 0.00385126417746625 0.0155949472370952
"Set-Off" 0 0 0 0
"sets" 0 0 0 0.00519831574569839
"silence" 0 0 0.015405056709865 0
"Smeltzer" 0 0 0 0
"Statement" 0 0 0 0
"sums" 0 0 0.000962816044366563 0.00519831574569839
"supply" 0 0 0.00192563208873313 0.00519831574569839
"Tadlock" 0 0 0 0
"technical" 0 0 0 0
"thought" 0 0 0.0741368354162254 0.0155949472370952
"trees" 0 0 0.00770252835493251 0
"trespass" 0.13531799729364 0.0912408759124088 0 0
"Under" 0 0.0912408759124088 0.00192563208873313 0.00519831574569839
"unnecessary" 0 0.0912408759124088 0.00192563208873313 0
"view" 0 0.0912408759124088 0.0134794246211319 0.0207932629827936
"VII" 0 0 0.00288844813309969 0
"word" 0 0 0.0635458589281932 0
"AII" 0 0 0 0
"al" 0 0 0 0
"always" 0 0.182481751824818 0.0876162600373573 0.0155949472370952
"applicant" 0 0 0 0
"away" 0 0 0.119389189501454 0.025991578728492
"Barbour" 0 0 0 0
"beyond" 0 0 0.0105909764880322 0.0207932629827936
"Blanton" 0 0 0 0
"cent" 0 0 0 0.0103966314913968
"Chief" 0 0 0.000962816044366563 0.00519831574569839
"complain" 0 0 0.00673971231056594 0.00519831574569839
"conduct" 0.13531799729364 0.364963503649635 0.00288844813309969 0.0623797889483807
"connected" 0 0 0.0105909764880322 0.00519831574569839
"conveying" 0 0 0.000962816044366563 0
"Counterclaim" 0 0 0 0
"County" 0 0 0 0
"Dec" 0 0 0 0.0103966314913968
"DECREE" 0 0 0 0
"degree" 0 0 0.00288844813309969 0
"deny" 0 0 0.00385126417746625 0.025991578728492
"Depositions" 0 0 0 0
"determine" 0 0.0912408759124088 0 0.0103966314913968
"Dig" 0 0 0 0
"discharged" 0 0 0.000962816044366563 0.00519831574569839
"discovery" 0 0 0.00962816044366563 0
"dower" 0 0 0 0.0207932629827936
"election" 0 0 0 0.0623797889483807
"establishing" 0 0 0 0.00519831574569839
"Evelina" 0 0 0 0
"exhibit" 0.13531799729364 0 0.000962816044366563 0.00519831574569839
"exists" 0 0 0.000962816044366563 0.00519831574569839
"expended" 0 0 0 0
"F" 0 0 0 0.0103966314913968
"finally" 0 0 0.00385126417746625 0.0103966314913968
"Haggin" 0 0 0 0.384675365181681
"heard" 0 0 0.0664343070612929 0.0155949472370952
"inferred" 0 0 0.000962816044366563 0
"June" 0 0 0 0.0103966314913968
"jurors" 0 0 0 0
"Justice" 0 0 0.00192563208873313 0.0155949472370952
"Kelsoe" 0 0 0 0
"kept" 0 0 0.0298472973753635 0.0207932629827936
"lay" 0 0 0.022144769020431 0.0207932629827936
"leading" 0 0 0.00288844813309969 0.00519831574569839
"let" 0 0 0.052954882440161 0.0623797889483807
"lower" 0 0 0.00866534439929907 0.0207932629827936
"moiety" 0 0 0 0
"month" 0 0 0.00192563208873313 0.00519831574569839
"mortgage" 0 0 0.000962816044366563 0.0155949472370952
"northwardly" 0 0 0 0
"Notes" 0 0 0 0.00519831574569839
"notoriety" 0 0 0.000962816044366563 0
"once" 0 0 0.0616202268394601 0.0103966314913968
"Other" 0 0 0 0
"parallel" 0 0 0.000962816044366563 0
"patentees" 0 0 0 0
"Patterson" 0 0 0 0
"Persons" 0 0 0 0
"Pope" 0 0 0 0.00519831574569839
"Porter" 0 0 0 0
"previously" 0 0 0.000962816044366563 0.00519831574569839
"probable" 0 0 0.00192563208873313 0.0103966314913968
"provided" 0 0 0.00385126417746625 0.0363882102198888
"public" 0 0.0912408759124088 0.0173306887985981 0.0363882102198888
"purports" 0 0 0 0.00519831574569839
"refuse" 0 0 0.00288844813309969 0.00519831574569839
"Register" 0 0 0 0
"regularly" 0 0 0.00481408022183282 0
"removed" 0 0.0912408759124088 0.00192563208873313 0.0467848417112855
"reported" 0 0 0.000962816044366563 0
"resident" 0 0.0912408759124088 0 0
"resort" 0 0 0.00192563208873313 0.0155949472370952
"Rockcastle" 0 0 0 0
"Ruddle" 0 0 0 0
"says" 0 0 0.00962816044366563 0.0103966314913968
"Scott" 0 0 0 0.0103966314913968
"sons" 0 0 0.00192563208873313 0.00519831574569839
"subscribing" 0 0 0 0
"Sufficiency" 0 0 0 0
"Though" 0 0 0.0134794246211319 0
"trade" 0 0 0.00385126417746625 0.0103966314913968
"uncertain" 0 0 0.00481408022183282 0
"VIII" 0 0 0.00288844813309969 0
"whilst" 0 0 0 0
"your" 0 0 0.317729294640966 0.145552840879555
"According" 0 0 0 0
"ad" 0 0 0 0
"additional" 0 0 0 0.00519831574569839
"afterward" 0 0 0 0
"Alexander" 0 0 0 0
"All" 0 0 0.0269588492422638 0.0103966314913968
"Anderson" 0 0 0 0
"appoint" 0 0 0 0.0415865259655872
"apprentice" 0 0 0.000962816044366563 0
"attached" 0 0 0.00288844813309969 0.0103966314913968
"Barger" 0 0 0 0
"barred" 0 0 0 0.00519831574569839
"bought" 0 0 0.00192563208873313 0.0207932629827936
"Buckley" 0 0 0 0
"Chinn" 0 0 0 0
"clerk^s" 0 0 0 0
"Co" 0 0 0 0.0363882102198888
"conclusion" 0 0 0.00385126417746625 0.00519831574569839
"conditioned" 0 0 0 0
"confirmation" 0 0 0.000962816044366563 0
"conformity" 0 0 0 0
"consistent" 0 0 0.000962816044366563 0
"contracts" 0 0 0 0.00519831574569839
"corners" 0 0 0.00288844813309969 0
"Cowan" 0 0 0 0
"dead" 0 0 0.0173306887985981 0.0103966314913968
"defeat" 0 0 0.00192563208873313 0
"demurred" 0 0 0 0
"detainer" 0 0 0 0
"diligence" 0 0 0 0
"direction" 0 0 0.0105909764880322 0.0103966314913968
"discover" 0 0 0.000962816044366563 0
"Discovery" 0 0 0 0
"enable" 0 0 0.000962816044366563 0.00519831574569839
"English" 0.13531799729364 0 0.00673971231056594 0
"enquiry" 0 0 0 0
"establish" 0 0 0 0.0415865259655872
"ex" 0 0 0 0
"fairly" 0 0 0.00288844813309969 0.00519831574569839
"Farland" 0 0 0 0
"Fayette" 0 0 0 0.0363882102198888
"fix" 0 0 0.000962816044366563 0.0103966314913968
"FN" 0 0 0 0
"forever" 0 0 0 0
"forms" 0 0 0.000962816044366563 0
"Green" 0 0 0 0.0155949472370952
"Hanson" 0 0 0 0
"HARDIN" 0 0 0 0
"Heirs" 0 0 0 0
"implies" 0 0 0 0
"indorsement" 0 0 0 0
"infants" 0 0 0.00192563208873313 0
"insist" 0 0 0 0
"interested" 0 0 0.00673971231056594 0.0103966314913968
"Is" 0 0 0.0192563208873313 0.00519831574569839
"JOHN" 0 0 0 0
"judges" 0 0 0 0.275510734522015
"July" 0 0 0 0
"Jun" 0 0 0 0
"just" 0 0 0.0414010899077622 0.0103966314913968
"legacy" 0 0 0 0
"likewise" 0 0 0.00481408022183282 0
"located" 0 0 0 0
"Logan" 0 0 0 0.0155949472370952
"lunatic" 0 0 0 0
"Marshall" 0 0 0 0.00519831574569839
"May^s" 0 0 0 0
"mean" 0 0 0.0519920663957944 0.0363882102198888
"measure" 0 0 0.00192563208873313 0.0103966314913968
"Millan^s" 0 0 0 0
"negroes" 0 0 0 0.00519831574569839
"officer" 0 0 0.000962816044366563 0.0207932629827936
"open" 0 0 0.0202191369316978 0.0103966314913968
"ordinary" 0 0 0.00192563208873313 0.0103966314913968
"overruling" 0 0 0 0
"positive" 0 0 0 0
"prayer" 0 0 0.00192563208873313 0
"protect" 0 0 0.000962816044366563 0.00519831574569839
"proving" 0 0 0.00288844813309969 0
"rate" 0 0 0.00385126417746625 0.0103966314913968
"records" 0 0 0 0.0155949472370952
"Rep" 0 0 0 0
"replication" 0 0 0 0.00519831574569839
"reserved" 0 0 0.00481408022183282 0
"Sale" 0 0 0 0
"Scaffold" 0 0 0 0
"securities" 0 0 0 0.00519831574569839
"sense" 0 0 0.0250332171535306 0.0207932629827936
"share" 0 0 0.00288844813309969 0.00519831574569839
"sides" 0 0 0.00481408022183282 0
"Smith" 0 0 0.000962816044366563 0.0103966314913968
"stipulations" 0 0 0 0
"Stoner^s" 0 0 0 0
"strongly" 0 0 0.00288844813309969 0
"surveying" 0 0 0.000962816044366563 0
"surveys" 0 0 0 0
"takes" 0 0 0.00481408022183282 0.00519831574569839
"therefor" 0 0 0 0
"treasury" 0 0 0 0.0103966314913968
"upwards" 0 0 0.00192563208873313 0
"usual" 0 0 0.0298472973753635 0
"various" 0 0 0.0105909764880322 0
"voidable" 0 0 0 0
"went" 0 0 0.121314821590187 0.0155949472370952
"wherein" 0 0 0.00192563208873313 0.00519831574569839
"whisky" 0 0 0 0
"Wills" 0 0 0 0
"wrong" 0.13531799729364 0 0.0211819529760644 0
"abatement" 0 0 0 0
"accepted" 0 0 0.00577689626619938 0.00519831574569839
"Allen" 0 0 0 0.00519831574569839
"alluded" 0 0 0.000962816044366563 0.00519831574569839
"along" 0 0 0.0250332171535306 0.00519831574569839
"among" 0 0.0912408759124088 0.0500664343070613 0.0363882102198888
"apparent" 0 0 0.000962816044366563 0.00519831574569839
"applicable" 0.13531799729364 0 0 0
"assent" 0 0 0.00288844813309969 0
"asserted" 0.13531799729364 0 0.00385126417746625 0
"authenticated" 0 0 0 0
"avoided" 0 0 0.00577689626619938 0
"aware" 0 0 0.0105909764880322 0.0155949472370952
"bad" 0 0 0.0385126417746625 0.0207932629827936
"Bank" 0 0 0.0404382738633957 0.0415865259655872
"barely" 0 0 0.00288844813309969 0
"boundaries" 0 0 0.000962816044366563 0
"Cas" 0 0 0 0
"clock" 0 0 0.0144422406654985 0.00519831574569839
"conceded" 0 0 0 0
"continuance" 0 0 0.000962816044366563 0.0103966314913968
"control" 0 0 0 0.0155949472370952
"counts" 0 0 0 0
"days" 0 0 0.0288844813309969 0.0103966314913968
"defeated" 0 0 0.000962816044366563 0
"defend" 0 0 0.000962816044366563 0.0103966314913968
"depend" 0 0 0.000962816044366563 0.00519831574569839
"die" 0 0 0.00673971231056594 0
"directly" 0 0 0.00770252835493251 0.0103966314913968
"discovered" 0 0 0.00192563208873313 0
"dissolution" 0 0 0 0
"district" 0 0 0.00192563208873313 0
"donee" 0 0 0 0
"Doran" 0 0 0 0
"duties" 0 0 0.000962816044366563 0.0363882102198888
"entirely" 0.13531799729364 0 0.00481408022183282 0.0103966314913968
"entitle" 0 0 0 0
"establishment" 0 0 0.00770252835493251 0.00519831574569839
"expiration" 0 0 0 0
"file" 0 0 0 0.0155949472370952
"fine" 0 0 0.0202191369316978 0.0103966314913968
"future" 0 0 0.00385126417746625 0.00519831574569839
"generally" 0 0 0.00770252835493251 0.00519831574569839
"gives" 0 0 0.000962816044366563 0.00519831574569839
"goes" 0 0 0.00577689626619938 0.0155949472370952
"Henderson" 0 0 0 0
"Hynes" 0 0 0 0
"identify" 0 0 0.000962816044366563 0
"implied" 0 0 0.00288844813309969 0
"important" 0 0.0912408759124088 0.00192563208873313 0
"independent" 0 0 0.00577689626619938 0.0207932629827936
"informed" 0 0 0.00288844813309969 0.0207932629827936
"inquire" 0 0 0.00481408022183282 0.0103966314913968
"insolvent" 0 0 0 0
"interference" 0 0 0.000962816044366563 0
"Kennedy^s" 0 0 0 0
"Landlord" 0 0 0 0
"laying" 0 0 0.00385126417746625 0.00519831574569839
"Major" 0 0 0 0
"Martin^s" 0 0 0 0
"men" 0.13531799729364 0 0.0404382738633957 0.176742735353745
"Moody" 0 0 0 0
"Moses" 0 0 0 0.00519831574569839
"nearly" 0 0 0.00385126417746625 0.0207932629827936
"Nicholas" 0 0 0 0.00519831574569839
"nine" 0 0 0.00866534439929907 0.00519831574569839
"notorious" 0 0 0 0
"obligatory" 0 0 0 0
"obligors" 0 0 0 0
"officers" 0 0.182481751824818 0.00192563208873313 0.0467848417112855
"opened" 0 0 0.0163678727542316 0.0207932629827936
"perhaps" 0 0 0.0327357455084632 0.025991578728492
"possess" 0 0 0 0.0103966314913968
"possible" 0 0.0912408759124088 0.015405056709865 0
"precise" 0 0 0 0
"prevail" 0 0 0 0.0103966314913968
"Record" 0 0 0 0
"Relief" 0 0 0 0
"remainder" 0 0 0 0
"remark" 0 0 0.00962816044366563 0
"responsibility" 0.13531799729364 0 0.000962816044366563 0
"Right" 0 0 0.00192563208873313 0
"Sel" 0 0 0 0
"separate" 0 0 0.00288844813309969 0.00519831574569839
"separation" 0 0 0 0
"service" 0 0 0.0105909764880322 0.0207932629827936
"services" 0 0 0.000962816044366563 0.0103966314913968
"sheriffs" 0 0 0 0
"Sidwell" 0 0 0 0
"similar" 0 0 0.00962816044366563 0
"sixty" 0 0 0.00385126417746625 0
"spoken" 0 0 0.0134794246211319 0.00519831574569839
"substantially" 0 0 0 0
"sworn" 0 0 0.000962816044366563 0.0103966314913968
"Tenant" 0 0 0 0
"transferred" 0 0 0 0.00519831574569839
"trustee" 0 0 0 0.0311898944741904
"understand" 0 0 0.0288844813309969 0.0103966314913968
"vest" 0 0 0 0
"vested" 0 0 0 0.025991578728492
"weeks" 0 0 0.00385126417746625 0
"Weist" 0 0 0 0
"writings" 0 0 0.000962816044366563 0
"XI" 0 0 0.00192563208873313 0
"adequate" 0 0 0 0.0103966314913968
"ascertaining" 0 0.0912408759124088 0 0
"assert" 0 0 0.00192563208873313 0
"Assumpsit" 0 0 0 0
"attitude" 0 0 0.0105909764880322 0
"August" 0 0 0 0.0155949472370952
"aver" 0 0 0 0
"b" 0 0 0 0
"banks" 0 0 0 0.0519831574569839
"Barnett" 0 0 0 0
"believe" 0 0 0.052954882440161 0.0467848417112855
"best" 0 0 0.0346613775971963 0.0207932629827936
"burden" 0 0 0.000962816044366563 0.00519831574569839
"Byrd^s" 0 0 0 0
"Cecily" 0 0 0 0
"chain" 0 0 0.000962816044366563 0
"Claiborne" 0 0 0 0
"class" 0 0 0.00673971231056594 0
"commence" 0 0 0 0
"committee" 0 0 0 0
"comply" 0 0 0 0
"conduced" 0 0 0 0
"consequences" 0 0 0.00577689626619938 0.00519831574569839
"contain" 0 0 0 0
"contingency" 0 0 0 0
"coram" 0 0 0 0
"covenanted" 0 0 0 0
"covert" 0 0 0 0
"decease" 0 0 0.00192563208873313 0
"Declaration" 0 0 0 0
"defects" 0 0 0.000962816044366563 0
"delay" 0 0 0 0
"denial" 0 0 0 0
"detinue" 0 0 0 0
"disposed" 0 0 0.00288844813309969 0.0155949472370952
"Dowdal" 0 0 0 0
"eighteen" 0 0 0.00673971231056594 0
"endorsement" 0 0 0 0.00519831574569839
"enforced" 0 0 0 0
"entire" 0 0 0.000962816044366563 0
"Evans" 0 0 0 0
"exclude" 0 0 0 0
"excuse" 0 0 0.00770252835493251 0
"expected" 0 0 0.015405056709865 0.0103966314913968
"farm" 0 0 0 0.0155949472370952
"feme" 0 0 0 0
"forty" 0 0 0.00770252835493251 0
"Gee" 0 0 0 0
"get" 0 0 0.0722112033274922 0.0415865259655872
"grandfather" 0 0 0 0
"grantors" 0 0 0 0
"Harrison^s" 0 0 0 0
"Hopkins" 0 0 0 0
"ignorant" 0 0 0.00385126417746625 0.025991578728492
"ill" 0 0 0.00577689626619938 0.0103966314913968
"indispensable" 0 0 0 0
"inference" 0 0 0.00192563208873313 0
"influence" 0 0 0.0115537925323988 0.0311898944741904
"inheritance" 0 0 0 0
"inspection" 0 0 0.000962816044366563 0
"Jacob" 0 0 0 0
"Kennedy" 0 0 0 0
